2020-07-27 10:16:44,138 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.egovframe.go.kr/maven/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:44,166 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.egovframe.kr:8080/maven/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:44,228 [Worker-46] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:44,827 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://cacao.tobesoft.co.kr/nexus/content/groups/public/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:44,958 [Worker-46] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://cacao.tobesoft.co.kr/nexus/content/groups/public/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:45,552 [Worker-46] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:45,914 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/oracle/ojdbc14/1.4/ojdbc14-1.4.pom
2020-07-27 10:16:46,071 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-07-27 10:16:46,071 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-07-27 10:16:46,071 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-07-27 10:16:46,071 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-07-27 10:16:46,071 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of sht
2020-07-27 10:16:46,071 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for sht
2020-07-27 10:16:46,071 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-07-27 10:16:47,519 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-07-27 10:16:47,519 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-07-27 10:16:47,519 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-07-27 10:16:47,519 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-07-27 10:20:51,176 [Worker-42] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: nexacroplatform.sht:sht:1.0.0 @ C:\eGovFrameDev-3.8.0-64bit\workspace_nexacro\sht\pom.xml.
2020-07-27 10:20:51,552 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.pom
2020-07-27 10:20:51,645 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.egovframe.go.kr/maven/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.pom
2020-07-27 10:20:51,653 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.egovframe.kr:8080/maven/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.pom
